germany_solar_gen_last_week;germany_wind_gen_last_week
2315.5;7366.5
1947.25;7105.0
1575.0;7105.0
1251.0;7277.25
970.75;7198.75
716.5;7088.25
508.25;6933.5
327.5;6778.0
178.25;6541.5
75.0;6326.0
22.25;6189.25
5.5;6032.25
2.25;5743.0
1.75;5583.5
1.5;5492.25
2.5;5211.75
1.75;5178.5
1.5;4991.5
1.0;4883.0
1.0;4747.25
0.75;4593.25
0.75;4461.25
0.75;4339.75
0.75;4156.75
1.0;4117.5
1.0;4051.75
1.0;3919.0
1.0;3792.0
0.75;3673.75
1.0;3624.5
1.0;3537.25
0.75;3381.75
0.75;3225.25
0.75;3117.25
0.5;3103.0
0.75;3124.75
0.75;3095.75
0.5;2891.0
0.75;2775.5
0.75;2641.75
0.75;2516.0
1.0;2467.5
0.75;2434.25
0.75;2372.25
1.75;2318.25
4.0;2295.25
17.0;2321.25
45.0;2325.5
102.0;2241.25
190.25;2130.25
317.5;2122.5
464.25;2081.0
630.0;2057.25
831.0;2007.75
1066.5;1956.5
1337.5;1903.75
1627.0;1811.25
1948.5;1767.5
2255.75;1778.25
2592.75;1802.5
2928.0;1832.0
3254.0;1731.25
3569.5;1696.25
3902.5;1716.25
4173.0;1728.75
4419.5;1749.0
4671.25;1806.5
4929.0;1798.25
5114.75;1764.0
5273.25;1707.5
5393.5;1711.25
5480.0;1688.0
5590.75;1665.75
5666.25;1706.25
5692.25;1792.5
5727.75;1841.0
5770.25;1838.25
5855.75;1840.75
5934.5;1849.75
5967.5;1881.75
5881.25;1896.25
5799.25;1986.0
5668.25;2037.25
5532.0;2082.0
5339.75;2108.0
5160.0;2142.0
4950.75;2136.25
4660.5;2165.75
4396.5;2158.25
4105.75;2154.5
3841.75;2121.75
3559.5;2125.75
3273.75;2134.0
2988.25;2177.25
2693.0;2214.0
2370.0;2178.0
2010.25;2104.5
1693.75;2012.75
1415.75;1966.5
1137.0;1897.0
878.25;1836.5
661.5;1700.75
482.75;1562.0
318.75;1417.75
183.75;1335.75
83.75;1299.25
25.75;1259.0
5.75;1217.0
2.25;1144.5
1.25;1088.75
1.0;1062.0
3.0;1032.5
1.25;1028.25
1.0;1018.75
0.5;1012.0
1.25;1052.5
0.75;1093.5
0.5;1088.5
0.5;1051.75
1.75;1119.5
1.5;1104.25
0.5;1090.75
0.5;1103.5
1.5;1110.5
0.75;1122.25
0.75;1123.25
0.5;1109.25
0.75;1083.25
0.5;1033.75
0.5;991.0
0.5;957.5
0.75;968.75
0.5;986.0
0.5;975.25
0.5;973.75
0.5;974.25
0.5;969.25
0.5;959.5
0.5;977.5
0.5;962.5
2.25;941.75
4.5;911.0
21.0;871.25
56.5;824.0
128.25;751.75
249.25;693.25
411.0;634.0
625.5;574.0
873.75;512.0
1155.0;469.5
1472.5;435.25
1824.0;394.25
2209.0;354.0
2625.0;309.75
3033.0;280.25
3407.25;272.75
3748.5;263.0
4080.25;268.0
4414.25;275.75
4713.75;284.75
5004.0;292.75
5270.5;311.75
5502.25;332.0
5731.5;360.5
5919.75;380.5
6073.25;391.25
6251.75;416.25
6362.75;427.5
6416.25;461.0
6379.25;492.5
6306.25;534.0
6201.75;578.25
6160.0;632.25
6031.75;692.0
5903.25;742.75
5667.5;840.25
5516.0;897.0
5311.25;961.5
5144.0;1035.25
4925.25;1062.5
4677.75;1084.0
4430.5;1116.5
4169.0;1139.25
3971.75;1154.25
3727.5;1132.0
3495.25;1086.5
3203.75;1091.75
2948.75;1100.5
2678.25;1156.75
2384.0;1182.25
2108.0;1264.75
1839.0;1376.25
1551.25;1361.5
1292.75;1347.5
1064.5;1429.75
850.0;1497.75
659.5;1405.25
495.5;1450.0
343.75;1474.25
222.75;1516.75
122.25;1543.0
49.75;1570.0
14.25;1659.25
3.5;1654.75
1.25;1656.25
1.0;1718.25
1.0;1795.75
1.75;1858.25
0.75;1919.0
0.5;1930.25
0.5;1919.5
0.75;1861.5
1.0;1832.5
0.75;1804.25
0.75;1790.25
1.25;1770.75
0.75;1712.75
1.0;1602.25
0.5;1515.0
1.25;1441.25
1.25;1388.25
0.75;1370.25
0.75;1389.5
1.0;1364.75
0.75;1369.25
1.0;1340.75
1.0;1322.75
1.0;1297.5
0.75;1294.5
0.5;1275.25
0.5;1244.25
0.75;1216.5
0.75;1195.75
0.75;1190.5
0.5;1210.75
0.75;1228.75
1.0;1234.0
1.75;1219.75
8.0;1248.75
23.5;1331.75
70.0;1347.75
154.5;1343.75
273.75;1349.75
424.25;1341.75
590.5;1320.0
766.25;1294.75
971.25;1281.0
1186.75;1238.5
1404.75;1227.0
1653.75;1219.25
1924.0;1225.5
2204.5;1263.75
2475.25;1290.25
2761.0;1327.75
3026.25;1369.25
3243.5;1505.5
3404.75;1602.75
3588.0;1666.5
3739.25;1719.75
3981.0;1856.5
4213.75;1951.75
4387.75;2049.5
4496.5;2077.5
4623.25;2262.5
4691.5;2322.0
4691.0;2396.25
4650.75;2408.25
4599.5;2496.5
4538.0;2545.25
4507.75;2546.25
4411.75;2547.75
4375.75;2788.25
4354.0;2958.75
4166.25;3027.5
4052.25;3109.5
3948.25;3325.5
3772.75;3521.5
3573.25;3631.5
3386.25;3763.0
3174.5;3684.25
2989.5;3835.5
2799.25;4076.0
2603.25;4213.75
2366.25;4162.25
2144.5;4317.75
1911.75;4431.5
1676.75;4524.0
1461.0;4569.5
1266.5;4603.5
1076.0;4623.5
882.0;4655.5
702.0;4667.0
537.0;4716.0
383.75;4829.0
261.25;4883.25
158.5;4918.0
80.0;4987.25
30.75;5055.75
9.25;5131.25
4.25;5145.0
2.0;5102.5
1.25;5136.75
1.5;5189.25
2.75;5160.25
1.5;5218.0
1.0;5323.25
0.75;5406.5
1.75;5457.75
1.5;5549.5
1.25;5662.0
1.5;5751.0
1.75;5765.75
1.5;5816.5
1.25;5843.5
1.5;5953.5
1.75;6128.5
1.5;6282.0
1.5;6404.75
1.5;6509.5
1.5;6627.0
1.5;6789.0
1.5;6844.25
1.5;6852.75
1.5;6762.5
1.25;6832.5
1.25;6911.25
1.25;6999.0
1.25;6987.75
1.25;7109.0
1.25;7156.5
1.5;7255.75
1.5;7290.25
2.0;7407.5
2.5;7570.5
10.5;7501.75
28.5;7935.5
64.75;7980.5
132.75;7989.0
237.75;7930.5
363.5;7754.25
513.0;7597.5
682.75;7645.5
855.0;7729.75
1046.25;7457.75
1247.25;7508.0
1461.5;7513.5
1674.75;7534.5
1901.0;7655.25
2142.0;7751.5
2378.25;7771.0
2618.75;7698.0
2848.25;7752.0
3074.0;7752.0
3306.5;7766.75
3533.0;7779.5
3733.25;7733.75
3948.0;7727.0
4191.75;7705.0
4351.0;7781.25
4514.25;7592.25
4720.75;7578.5
4848.0;7595.0
4933.5;7539.0
5014.5;7697.25
5104.75;8014.75
5084.75;7963.5
5086.75;7827.75
5090.25;7590.5
5074.5;7404.75
5033.5;7450.75
5000.0;7463.0
4913.0;7538.0
4857.75;7657.0
4736.5;7615.5
4655.5;7605.0
4408.0;7683.25
4262.75;7929.75
4048.25;8037.75
3784.5;8081.75
3572.25;8112.0
3329.75;8303.5
3038.0;8516.75
2774.75;8500.75
2470.5;8640.25
2179.25;8624.25
1884.75;8524.75
1573.75;8367.25
1255.75;8462.5
957.25;8228.25
711.75;7791.5
496.75;7351.0
309.25;7087.75
161.25;6895.5
59.75;6911.5
16.0;6930.0
3.75;6982.5
2.0;6907.0
1.5;6945.25
1.5;7072.75
2.5;6846.75
1.5;6860.0
1.25;6899.75
1.25;6917.5
1.5;6761.25
1.75;6704.5
1.5;6711.25
1.25;6707.5
1.25;6771.25
1.25;6752.25
1.0;6751.5
1.25;6775.75
1.25;6922.0
1.25;6955.25
1.25;6974.75
1.25;6964.75
1.5;6959.5
1.5;6949.5
1.5;6915.75
1.5;6930.5
1.5;6904.0
1.5;6855.75
1.5;6842.0
1.5;6773.0
1.25;6714.25
1.5;6699.75
1.5;6645.25
1.25;6583.0
1.25;6525.5
1.5;6543.75
2.75;6569.0
13.5;6517.0
42.5;6689.5
120.75;6635.75
264.0;6567.25
450.25;6592.0
692.75;6629.25
997.0;6587.0
1348.75;6583.0
1738.75;6577.25
2124.25;6366.25
2538.75;6334.75
2963.0;6344.5
3399.75;6336.25
3832.5;6347.25
4258.0;6537.5
4646.0;6559.25
4990.5;6460.25
5247.5;6537.0
5490.25;6747.75
5742.25;6689.25
5896.25;6663.5
6118.0;6760.25
6275.75;6892.0
6399.5;6854.25
6492.75;6850.5
6551.75;6932.75
6507.25;6766.5
6514.0;6929.0
6530.5;6980.5
6607.0;6886.5
6539.0;6864.75
6526.5;6868.5
6498.25;6812.0
6337.5;6843.0
6193.75;6864.25
6098.0;6897.5
5949.0;7096.25
5739.5;7243.5
5530.0;7226.0
5327.25;7159.0
5134.5;7369.5
4848.5;7155.25
4569.5;7144.25
4221.25;7271.75
3916.75;7511.25
3539.25;7756.25
3222.5;7863.5
2863.5;7862.5
2568.25;7652.5
2235.75;7695.5
1899.5;7548.0
1597.25;7255.5
1295.75;7117.25
1011.75;7051.0
776.25;6761.75
566.0;6653.25
380.5;6526.75
222.5;6365.0
105.75;6198.75
37.0;6139.25
9.25;6059.75
3.25;5875.25
2.25;5740.0
2.0;5666.5
1.75;5604.25
2.25;5475.75
1.25;5486.5
0.75;5410.25
0.75;5384.25
1.0;5375.25
1.0;5422.5
1.0;5390.0
1.0;5323.5
1.0;5131.25
1.0;5120.0
1.0;5087.25
0.75;5063.25
0.5;5176.25
0.5;5204.0
0.5;5242.0
0.5;5247.25
0.75;5268.0
1.0;5218.0
0.75;5127.75
0.75;5100.0
0.75;5048.25
0.75;5042.25
0.75;5035.75
0.75;4966.25
0.75;4955.5
0.75;4892.0
1.0;4845.5
1.0;4750.5
1.0;4808.25
1.25;4717.75
2.5;4608.5
10.0;4582.0
30.5;4702.25
70.75;4648.25
142.0;4548.75
245.25;4351.25
386.0;4227.5
562.25;4024.25
761.75;3869.25
994.25;3766.0
1268.5;3560.5
1537.75;3468.5
1837.25;3359.25
2175.0;3289.0
2531.25;3176.5
2883.75;3172.75
3233.5;3159.5
3558.0;3157.25
3854.0;3169.0
4146.75;3194.25
4372.75;3176.0
4611.5;3162.75
4830.25;3060.75
5080.25;3022.0
5324.25;3050.5
5560.5;3024.5
5715.25;2992.75
5903.0;3089.25
6055.75;3150.5
6175.5;3180.5
6305.75;3260.25
6368.0;3237.75
6466.0;3256.5
6511.25;3248.75
6453.5;3169.5
6368.25;3149.0
6200.25;3186.75
5983.25;3138.75
5729.75;3138.5
5509.25;3101.0
5269.75;3147.0
5020.5;3112.75
4727.0;3051.25
4428.25;3070.75
4214.5;3104.5
3977.75;3092.25
3743.5;3175.25
3466.0;3075.25
3183.0;3019.25
2864.75;3017.5
2546.25;3127.75
2207.0;3031.25
1860.0;2894.25
1525.25;2753.75
1207.25;2771.75
927.25;2675.75
683.0;2494.25
474.25;2338.75
291.5;2250.5
147.75;2194.0
53.5;2213.5
13.0;2240.75
2.5;2281.25
1.25;2168.75
0.75;2113.0
0.75;2084.75
1.25;2045.75
0.75;2051.5
0.5;2005.5
0.5;1988.75
0.75;1982.5
0.5;1922.5
0.5;1899.25
0.5;1865.5
0.5;1851.75
0.5;1855.25
0.5;1795.5
0.5;1738.0
0.5;1705.75
0.5;1637.75
0.5;1615.0
0.5;1621.75
0.5;1599.25
0.5;1595.25
0.5;1504.25
0.5;1466.75
0.5;1456.0
0.5;1425.75
0.5;1399.5
0.5;1378.75
0.5;1314.0
0.5;1258.0
0.5;1240.5
0.75;1228.75
0.5;1257.0
0.75;1235.25
1.5;1204.0
10.0;1199.75
39.5;1237.25
116.5;1239.25
258.75;1207.5
465.75;1169.75
738.75;1134.75
1069.0;1100.5
1459.0;1053.5
1889.75;994.5
2351.5;922.75
2837.75;864.25
3340.0;818.0
3848.25;815.0
4369.5;827.5
4885.5;832.0
5376.0;854.25
5844.5;850.5
6308.75;894.25
6784.75;948.75
7269.75;987.75
7618.75;1026.5
7974.75;1054.25
8265.0;1081.5
8527.75;1090.5
8711.75;1136.0
8855.0;1158.5
8919.25;1136.75
8990.5;1119.75
9052.0;1105.5
9056.5;1070.0
9049.25;1093.0
9052.75;1123.0
8988.5;1144.75
8971.25;1150.25
8853.5;1168.75
8718.25;1171.25
8558.25;1168.25
8406.0;1143.5
8125.25;1142.25
7879.5;1144.75
7619.0;1136.75
7282.0;1117.0
6903.5;1070.5
6573.5;1061.5
6141.75;1005.0
5673.25;984.5
5184.75;946.5
4661.5;927.75
4113.0;904.25
3552.5;862.75
2988.75;821.0
2446.5;780.5
1926.5;733.0
1451.25;681.75
1044.75;617.0
721.5;541.25
475.75;489.75
273.75;412.5
125.75;388.0
38.5;396.75
7.75;390.75
2.5;347.25
1.25;347.75
1.0;343.5
0.75;366.75
1.25;368.25
0.75;380.0
0.5;378.0
0.5;364.25
0.75;352.75
0.75;349.75
0.5;344.25
0.5;364.75
0.5;389.0
0.5;403.25
0.5;430.5
0.5;433.75
0.75;450.75
0.5;461.75
0.5;460.25
0.5;468.5
0.75;488.0
0.5;513.25
0.5;522.75
0.5;519.5
0.5;520.25
0.75;512.25
0.75;513.5
0.5;521.0
0.5;534.5
0.5;558.5
0.5;586.0
0.75;604.0
0.75;620.5
0.75;654.75
2.75;703.25
8.5;762.75
36.5;871.5
112.5;952.75
253.5;972.75
452.25;1003.0
734.75;1034.75
1094.75;1036.25
1519.0;1042.0
1982.75;1041.25
2495.5;983.5
3033.0;907.0
3588.0;819.75
4151.0;747.0
4725.75;693.0
5256.0;668.5
5788.5;650.75
6283.75;660.25
6740.0;691.25
7163.0;721.0
7535.0;743.25
7867.0;752.5
8184.25;777.75
8471.5;803.0
8718.5;839.25
8901.75;869.0
9118.25;907.0
9276.0;949.25
9386.75;988.25
9469.0;1025.75
9527.0;798.75
9534.75;803.75
9504.25;846.25
9391.25;830.25
9294.25;815.5
9144.5;864.0
8954.75;890.25
8824.5;936.0
8623.75;1057.5
8444.75;1106.75
8181.0;1082.75
7868.0;1083.75
7502.25;1141.0
7116.75;1116.0
6696.0;1083.75
6245.5;1044.25
5747.75;1189.5
5227.5;1160.25
4666.25;1142.75
4084.0;1083.5
3487.25;1035.75
2876.5;976.0
2319.5;878.5
1796.0;801.75
1338.5;747.0
962.75;745.75
668.75;735.25
445.0;716.0
262.0;697.25
116.75;729.25
28.0;770.0
3.5;807.25
1.75;806.0
1.0;874.0
0.75;992.75
0.75;1096.75
1.75;1178.25
0.75;1287.5
0.5;1368.75
0.5;1452.0
0.5;1519.25
0.5;1544.0
0.5;1590.5
0.5;1648.75
1.25;1668.75
1.5;1665.5
0.75;1691.0
0.75;1730.0
1.0;1734.25
1.0;1745.5
1.0;1757.5
1.0;1752.5
1.25;1770.5
1.0;1770.0
0.75;1786.75
0.75;1833.25
1.0;1862.5
0.75;1873.25
0.75;1879.25
0.75;1900.25
0.5;1894.0
0.5;1897.5
0.5;1876.0
0.5;1851.75
0.5;1830.0
0.5;1790.25
2.25;1756.75
6.5;1765.0
29.0;1791.75
91.5;1831.25
202.75;1852.25
368.75;1891.0
577.5;1918.25
845.5;1909.25
1123.25;1865.75
1412.0;1719.5
1725.0;1607.0
2060.25;1507.0
2381.25;1384.5
2689.0;1265.0
3009.5;1190.0
3313.0;1183.5
3548.5;1171.0
3781.75;1166.0
4063.5;1155.75
4290.75;1146.0
4498.5;1181.25
4699.5;1252.0
4858.0;1296.0
5019.25;1318.5
5192.25;1388.5
5319.0;1467.75
5404.75;1596.5
5449.0;1677.25
5492.75;1747.75
5584.25;1808.5
5694.75;1956.25
5737.5;2028.5
5652.25;2128.75
5563.25;2169.0
5475.75;2202.75
5387.75;2387.75
5343.25;2517.75
5199.5;2566.25
4974.0;2624.0
4874.5;2692.0
4747.0;2829.5
4565.5;2935.0
4346.0;2904.5
4106.25;2916.75
3739.75;2968.75
3349.5;2972.5
3011.75;2901.25
2742.75;2771.5
2503.25;2770.0
2260.75;2772.5
2005.25;2767.0
1762.25;2795.25
1511.25;2817.75
1258.25;2793.25
1021.0;2700.75
779.5;2629.0
552.25;2529.75
363.5;2559.0
209.25;2550.5
94.5;2635.0
26.25;2618.75
4.25;2591.75
1.75;2529.5
1.5;2461.25
1.5;2377.75
1.25;2397.5
2.25;2423.25
0.75;2473.0
0.75;2499.75
0.5;2536.25
1.0;2562.25
0.5;2550.0
0.5;2530.0
0.5;2540.75
1.0;2519.75
1.0;2571.25
1.0;2633.25
0.5;2689.75
1.5;2668.25
0.75;2622.0
0.5;2627.75
0.5;2688.25
0.75;2674.25
0.75;2643.25
0.5;2607.75
0.75;2574.5
0.5;2527.5
0.5;2497.5
0.5;2462.75
0.5;2431.25
0.5;2454.0
0.5;2479.25
0.5;2427.75
0.75;2391.5
0.5;2382.75
0.5;2407.0
2.25;2420.25
6.25;2459.75
28.5;2561.0
93.75;2583.25
221.25;2521.25
394.75;2416.5
619.0;2376.75
895.25;2318.25
1209.25;2212.25
1564.5;2065.75
1936.5;1883.25
2340.75;1759.5
2761.75;1635.25
3187.5;1568.25
3621.0;1546.5
4054.0;1551.25
4479.25;1574.25
4859.5;1605.5
5231.25;1643.75
5614.75;1697.5
5959.5;1745.0
6211.75;1735.5
6453.25;1777.75
6652.25;1762.5
6830.25;1807.5
6984.75;1844.25
7090.25;1933.0
7185.5;1899.5
7187.5;1814.75
7218.5;1752.75
7214.25;1756.5
7239.25;1748.5
7256.0;1707.0
7195.5;1628.0
7155.25;1559.75
7065.5;1511.0
6961.5;1513.5
6754.5;1552.25
6546.0;1595.5
6352.25;1642.75
6062.75;1677.75
5740.75;1651.75
5364.5;1466.5
5044.25;1471.0
4638.25;1440.75
4301.5;1345.25
3869.25;1246.5
3466.5;1176.0
3125.5;1116.75
2748.5;1059.25
2371.75;977.0
2026.0;902.75
1703.5;846.25
1377.25;776.25
1077.5;718.0
808.75;662.25
577.0;596.25
380.25;524.75
218.25;478.0
96.25;475.75
25.5;484.0
4.0;478.5
1.75;439.25
1.5;473.25
1.0;502.5
0.75;535.75
2.0;545.75
1.25;568.25
0.5;611.75
0.5;668.25
1.0;706.25
0.5;731.0
0.5;756.5
0.5;787.75
0.5;828.25
0.5;821.25
0.5;792.75
0.5;810.75
0.5;810.5
0.5;828.25
0.5;855.75
0.5;872.75
0.5;865.0
0.5;860.0
0.5;859.5
0.5;850.5
0.5;813.0
0.5;803.75
0.5;817.0
0.5;804.0
0.5;783.0
0.5;769.75
0.5;776.5
0.5;772.75
0.5;758.25
0.5;738.25
2.75;685.75
5.75;674.75
27.0;692.25
85.5;727.25
199.5;721.0
386.75;739.0
642.75;758.25
970.5;760.75
1337.75;767.0
1732.5;761.75
2175.25;715.25
2629.0;689.0
3152.75;654.5
3694.75;629.75
4213.5;620.0
4698.0;606.0
5161.0;602.75
5563.25;594.0
5962.75;610.5
6366.25;620.5
6756.5;631.75
7099.5;673.0
7398.5;729.0
7634.25;749.0
7770.5;743.25
7904.75;741.0
7991.25;787.5
8093.75;855.0
8128.75;876.25
8137.0;885.75
8143.5;879.0
8066.25;854.0
7965.75;824.5
7858.75;805.25
7698.25;795.75
7409.5;776.75
7184.75;754.25
6975.0;730.25
6796.0;738.75
6560.5;786.5
6304.0;727.0
6050.5;703.25
5743.0;694.25
5411.5;669.75
5091.5;652.25
4751.0;623.5
4417.0;636.25
4011.75;623.25
3608.75;633.0
3185.75;694.0
2752.5;744.0
2321.0;788.25
1881.5;813.75
1476.0;811.75
1122.5;800.75
818.25;794.5
566.25;830.75
367.0;863.0
204.5;895.0
86.0;964.25
22.5;1083.5
3.75;1124.5
2.75;1121.25
1.75;1232.5
1.5;1351.0
1.25;1447.0
2.0;1504.75
1.0;1566.0
0.75;1636.75
0.75;1742.25
0.75;1883.5
0.5;2012.25
0.75;2117.75
0.5;2132.75
0.5;2164.0
0.5;2197.0
0.5;2306.5
0.5;2386.5
0.75;2386.0
0.5;2347.0
0.5;2320.25
1.0;2311.0
1.0;2329.25
1.0;2240.0
1.0;2175.5
1.0;2149.25
1.0;2199.75
1.0;2218.0
1.0;2075.25
1.0;1974.0
0.5;1949.5
0.5;1992.25
0.75;1917.25
0.75;1948.5
0.75;1996.0
0.75;2068.5
2.25;2047.25
4.25;2074.75
25.0;2103.75
86.75;2092.25
198.75;2036.0
362.0;2063.75
585.25;2190.75
864.0;2238.25
1201.25;2142.75
1565.0;2032.5
1980.25;1883.0
2431.5;1762.5
2909.5;1637.75
3390.5;1595.0
3897.25;1523.75
4356.25;1409.25
4762.0;1374.25
5158.75;1353.25
5484.5;1325.75
5798.75;1344.5
6066.5;1385.5
6285.5;1373.75
6485.5;1350.5
6664.25;1405.25
6773.0;1484.75
6878.25;1550.5
6962.5;1657.0
7012.25;1751.5
7003.0;1717.5
6927.75;1696.25
6839.5;1728.75
6873.25;1847.0
6853.5;1894.5
6838.75;1975.75
6747.0;2006.25
6712.0;2076.0
6594.75;2077.5
6395.0;2109.0
6200.0;2065.0
5972.0;2114.5
5624.25;2159.75
5234.75;2114.75
4897.75;2059.75
4598.0;1981.75
4263.0;1920.0
3936.75;1859.75
3562.25;1842.75
3237.5;1778.25
2883.0;1806.25
2517.25;1772.5
2157.5;1685.0
1799.25;1694.25
1487.5;1702.5
1183.75;1662.25
909.0;1607.5
671.5;1558.5
478.0;1470.25
307.0;1394.25
171.25;1366.5
69.75;1327.75
19.75;1308.0
4.0;1261.0
1.75;1215.0
1.0;1239.25
1.0;1255.25
0.5;1265.0
1.0;1227.75
0.5;1173.25
0.5;1140.75
0.5;1134.5
0.5;1120.0
0.75;1169.25
0.5;1171.75
0.5;1152.0
0.75;1114.25
0.5;1088.5
0.5;1079.0
0.5;1079.25
0.5;1032.75
0.5;994.0
0.5;993.25
0.5;982.0
0.5;979.5
0.5;960.5
0.5;938.5
0.5;946.0
0.5;964.0
0.5;928.75
0.5;909.0
0.5;882.5
0.5;856.5
0.5;849.0
0.5;826.25
0.5;813.75
0.5;820.0
0.5;809.75
1.25;795.0
2.25;793.25
11.5;804.75
50.5;818.75
150.5;822.5
293.75;797.5
490.25;789.25
723.25;759.75
1002.5;691.75
1320.75;623.75
1669.75;566.0
2038.0;521.5
2432.5;476.0
2851.25;454.25
3292.75;438.5
3709.5;412.75
4132.75;408.5
4514.5;397.5
4859.0;376.0
5236.0;350.25
5595.75;315.25
6009.75;299.0
6391.25;283.25
6693.5;286.75
6939.25;292.5
7093.75;297.0
7224.0;307.75
7335.75;323.75
7402.25;336.25
7419.0;340.0
7468.75;341.0
7514.25;337.75
7531.25;358.75
7512.25;369.75
7439.75;381.75
7365.25;397.0
7316.75;413.75
7237.25;440.25
7148.25;454.25
6940.5;477.25
6685.25;493.25
6424.0;503.5
6124.75;514.5
5737.5;542.5
5342.0;573.25
4963.0;609.75
4545.0;654.5
4081.75;729.5
3574.5;781.75
3055.0;849.0
2552.75;908.25
2076.75;971.75
1649.75;1032.0
1264.75;1130.25
925.0;1175.75
651.75;1237.0
432.75;1282.5
254.5;1358.25
123.75;1438.75
43.25;1599.5
9.25;1678.5
3.5;1695.25
2.0;1760.5
1.5;1890.5
1.5;1948.75
1.5;1999.75
1.75;2044.5
1.25;2164.25
1.25;2225.25
1.25;2206.25
1.5;2203.75
1.5;2222.75
1.5;2163.25
1.5;2128.0
1.75;2142.25
1.5;2116.5
1.5;2079.0
1.5;2088.5
1.5;2101.5
1.5;2078.5
1.5;2071.5
1.5;2070.0
1.5;2038.0
1.5;2064.75
1.5;2046.75
1.5;1996.0
1.5;1997.0
1.5;2041.75
1.5;2022.5
1.5;1996.75
1.0;2011.25
1.0;1989.0
0.75;1967.75
0.5;1943.75
0.5;1940.75
0.5;1972.0
1.0;1979.0
2.25;2013.0
11.25;2055.75
46.5;2151.0
135.0;2175.0
263.0;2131.5
433.75;2081.5
633.25;2042.5
871.25;2000.0
1142.5;1944.5
1453.25;1868.75
1771.0;1796.0
2102.75;1727.75
2461.25;1698.0
2825.25;1607.25
3195.0;1583.5
3562.75;1569.75
3908.0;1559.75
4254.0;1515.75
4585.25;1474.5
4906.5;1486.0
5284.25;1493.25
5587.0;1453.25
5865.0;1437.0
6080.75;1415.5
6183.75;1443.5
6322.5;1457.5
6406.0;1460.75
6469.75;1469.0
6526.5;1477.5
6558.25;1481.5
6596.5;1492.5
6512.5;1538.5
6364.5;1560.5
6241.0;1548.75
6088.75;1579.0
5853.5;1567.0
5672.25;1590.25
5441.25;1625.75
5235.75;1670.5
4974.0;1699.0
4705.75;1731.75
4417.75;1777.75
4133.5;1810.75
3771.0;1840.25
3435.5;1877.75
3080.0;1915.25
2723.75;1916.5
2356.0;1904.5
1992.25;1942.25
1666.0;1970.5
1360.5;2017.5
1085.75;2086.25
852.0;2168.0
647.5;2227.75
469.5;2316.0
326.5;2333.75
208.0;2278.25
111.25;2224.0
43.5;2287.75
10.75;2357.0
2.75;2307.25
1.75;2302.75
1.0;2339.5
0.75;2351.0
0.75;2295.25
0.75;2232.75
0.5;2200.0
0.75;2176.0
0.5;2167.5
0.5;2104.25
0.5;2044.0
0.5;1947.75
0.5;1874.5
0.5;1773.25
0.5;1701.75
0.5;1595.5
0.5;1544.75
1.0;1521.5
0.5;1518.25
0.5;1526.5
0.5;1551.0
0.5;1585.75
0.5;1608.75
0.5;1586.25
0.5;1569.0
0.5;1581.25
0.5;1556.0
0.5;1560.5
0.5;1550.0
0.5;1523.25
0.5;1514.25
0.5;1533.0
0.5;1527.5
0.5;1532.25
0.5;1570.0
0.75;1598.25
2.0;1633.5
12.25;1677.75
52.0;1768.5
139.0;1791.5
284.5;1758.75
484.5;1727.0
731.75;1696.25
1023.5;1609.75
1330.75;1513.75
1691.25;1469.5
2114.0;1422.25
2569.0;1353.75
3064.75;1308.0
3574.75;1266.25
4095.0;1184.0
4595.25;1134.75
5074.75;1071.25
5558.0;1031.75
6046.0;970.75
6506.0;920.75
6947.75;866.0
7324.0;838.0
7679.25;839.5
7999.5;810.75
8292.25;784.0
8561.25;783.25
8789.0;774.75
8982.75;785.5
9114.5;803.75
9238.0;821.0
9289.75;838.0
9290.5;832.0
9259.0;855.25
9190.25;893.75
9074.5;920.25
8934.0;943.5
8753.0;998.0
8502.5;1065.25
8257.0;1097.0
7951.25;1105.5
7627.5;1115.25
7271.5;1126.0
6869.25;1182.75
6456.0;1201.25
5986.5;1251.5
5493.25;1326.75
4939.25;1390.75
4388.25;1391.75
3813.0;1406.75
3219.0;1403.5
2644.75;1383.0
2090.0;1389.25
1579.75;1431.5
1130.25;1469.25
772.75;1524.0
497.5;1560.25
288.75;1600.75
132.5;1777.0
39.25;1981.75
6.75;2082.75
2.25;2137.0
2.5;2263.75
1.75;2404.0
1.25;2543.5
1.0;2736.5
1.25;2858.0
1.0;2978.5
1.0;3108.5
1.0;3185.5
1.25;3223.25
1.25;3272.0
1.25;3244.0
1.25;3195.0
1.25;3125.75
1.0;3087.0
1.0;3032.25
1.0;3017.75
1.25;3018.25
1.25;3049.75
1.0;3087.25
1.0;3092.0
1.25;3050.5
1.0;3023.5
1.25;3003.75
1.0;2990.75
1.0;2992.0
1.0;2993.75
1.0;2966.0
1.0;2926.0
1.0;2898.5
1.0;2842.25
0.75;2809.5
0.75;2772.5
1.0;2778.25
1.0;2811.5
1.5;2831.5
2.5;2826.0
11.75;2885.25
52.25;3005.75
162.75;3026.5
344.75;2981.75
597.75;2992.0
921.75;3002.0
1302.0;2975.5
1723.5;2940.75
2199.5;2885.75
2697.0;2779.0
3217.5;2631.75
3754.75;2485.75
4270.75;2356.5
4755.0;2278.75
5228.0;2204.25
5705.0;2148.5
6125.5;2048.0
6526.75;1996.75
6882.0;1977.5
7166.25;1939.0
7435.5;1935.75
7631.0;1943.75
7787.0;1948.5
7867.5;1867.75
8023.75;1791.0
