Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Jul 6, 2025 6:00 AM;Jul 6, 2025 7:00 AM;38,933.05;18,352.25;2,786.75;12,773.25;2,792.25;20,580.80
Jul 6, 2025 7:00 AM;Jul 6, 2025 8:00 AM;43,154.76;22,209.75;2,452.75;12,144.75;7,612.25;20,945.01
Jul 6, 2025 8:00 AM;Jul 6, 2025 9:00 AM;48,286.33;27,369.00;2,122.25;11,464.50;13,782.25;20,917.32
Jul 6, 2025 9:00 AM;Jul 6, 2025 10:00 AM;52,784.41;33,193.50;1,818.25;11,519.25;19,856.00;19,590.91
Jul 6, 2025 10:00 AM;Jul 6, 2025 11:00 AM;55,035.73;37,794.25;1,599.25;12,028.00;24,167.00;17,241.48
Jul 6, 2025 11:00 AM;Jul 6, 2025 12:00 PM;55,284.97;40,411.50;1,358.25;12,499.75;26,553.50;14,873.47
Jul 6, 2025 12:00 PM;Jul 6, 2025 1:00 PM;53,254.20;41,543.00;1,175.50;13,054.75;27,312.75;11,711.20
Jul 6, 2025 1:00 PM;Jul 6, 2025 2:00 PM;50,436.79;40,796.25;997.75;13,594.00;26,204.50;9,640.54
Jul 6, 2025 2:00 PM;Jul 6, 2025 3:00 PM;46,900.15;38,433.25;811.50;14,080.50;23,541.25;8,466.90
Jul 6, 2025 3:00 PM;Jul 6, 2025 4:00 PM;44,554.34;34,853.50;639.00;14,304.25;19,910.25;9,700.84
Jul 6, 2025 4:00 PM;Jul 6, 2025 5:00 PM;41,940.00;29,981.75;492.25;13,906.75;15,582.75;11,958.25
Jul 6, 2025 5:00 PM;Jul 6, 2025 6:00 PM;40,026.07;24,771.25;387.25;13,041.25;11,342.75;15,254.82
Jul 6, 2025 6:00 PM;Jul 6, 2025 7:00 PM;40,123.78;19,389.25;314.25;11,802.00;7,273.00;20,734.54
Jul 6, 2025 7:00 PM;Jul 6, 2025 8:00 PM;38,237.35;14,440.75;276.25;10,431.25;3,733.25;23,796.60
Jul 6, 2025 8:00 PM;Jul 6, 2025 9:00 PM;37,035.93;11,010.00;250.75;9,520.50;1,238.75;26,025.93
Jul 6, 2025 9:00 PM;Jul 6, 2025 10:00 PM;36,920.23;9,744.00;229.25;9,375.00;139.75;27,176.23
Jul 6, 2025 10:00 PM;Jul 6, 2025 11:00 PM;35,496.64;9,728.00;231.75;9,494.25;2.00;25,768.64
Jul 6, 2025 11:00 PM;Jul 7, 2025 12:00 AM;34,098.16;10,090.75;286.75;9,804.00;0.00;24,007.41
Jul 7, 2025 12:00 AM;Jul 7, 2025 1:00 AM;32,910.69;9,472.00;630.50;8,841.50;0.00;23,438.69
Jul 7, 2025 1:00 AM;Jul 7, 2025 2:00 AM;32,445.58;9,156.75;673.25;8,483.50;0.00;23,288.83
Jul 7, 2025 2:00 AM;Jul 7, 2025 3:00 AM;32,106.29;8,936.00;705.00;8,231.00;0.00;23,170.29
Jul 7, 2025 3:00 AM;Jul 7, 2025 4:00 AM;32,308.24;8,606.75;777.00;7,829.75;0.00;23,701.49
Jul 7, 2025 4:00 AM;Jul 7, 2025 5:00 AM;33,377.51;8,253.75;903.25;7,347.00;3.50;25,123.76
Jul 7, 2025 5:00 AM;Jul 7, 2025 6:00 AM;37,718.82;8,333.50;1,066.00;6,948.00;319.50;29,385.32
Jul 7, 2025 6:00 AM;Jul 7, 2025 7:00 AM;42,114.22;9,924.00;1,255.25;6,610.50;2,058.25;32,190.22
Jul 7, 2025 7:00 AM;Jul 7, 2025 8:00 AM;45,371.10;13,226.00;1,414.50;6,328.00;5,483.50;32,145.11
Jul 7, 2025 8:00 AM;Jul 7, 2025 9:00 AM;47,954.58;17,630.50;1,524.00;5,920.75;10,185.75;30,324.08
Jul 7, 2025 9:00 AM;Jul 7, 2025 10:00 AM;51,667.80;22,675.50;1,644.50;5,741.00;15,290.00;28,992.30
Jul 7, 2025 10:00 AM;Jul 7, 2025 11:00 AM;56,307.82;27,535.25;1,800.50;5,549.25;20,185.50;28,772.57
Jul 7, 2025 11:00 AM;Jul 7, 2025 12:00 PM;58,512.04;31,668.50;2,108.75;5,553.00;24,006.75;26,843.54
Jul 7, 2025 12:00 PM;Jul 7, 2025 1:00 PM;59,386.00;35,448.50;2,496.00;6,066.25;26,886.25;23,937.50
Jul 7, 2025 1:00 PM;Jul 7, 2025 2:00 PM;59,140.56;38,401.50;2,864.00;7,045.00;28,492.50;20,739.06
Jul 7, 2025 2:00 PM;Jul 7, 2025 3:00 PM;58,633.12;39,748.50;3,259.50;8,166.25;28,322.75;18,884.61
Jul 7, 2025 3:00 PM;Jul 7, 2025 4:00 PM;57,048.44;39,264.00;3,589.50;9,423.25;26,251.25;17,784.43
Jul 7, 2025 4:00 PM;Jul 7, 2025 5:00 PM;54,321.24;36,916.50;3,915.50;10,678.50;22,322.50;17,404.74
Jul 7, 2025 5:00 PM;Jul 7, 2025 6:00 PM;52,106.80;33,187.25;4,309.25;11,743.00;17,135.00;18,919.55
Jul 7, 2025 6:00 PM;Jul 7, 2025 7:00 PM;51,356.61;27,958.75;4,491.50;12,424.75;11,042.50;23,397.86
Jul 7, 2025 7:00 PM;Jul 7, 2025 8:00 PM;49,235.60;22,757.50;4,642.75;12,571.75;5,543.00;26,478.10
Jul 7, 2025 8:00 PM;Jul 7, 2025 9:00 PM;47,686.50;19,212.25;4,747.50;12,541.50;1,923.25;28,474.25
Jul 7, 2025 9:00 PM;Jul 7, 2025 10:00 PM;47,580.50;17,960.75;4,765.50;12,971.75;223.50;29,619.75
Jul 7, 2025 10:00 PM;Jul 7, 2025 11:00 PM;45,649.04;18,076.25;4,626.00;13,447.25;3.00;27,572.79
Jul 7, 2025 11:00 PM;Jul 8, 2025 12:00 AM;41,188.45;18,625.25;4,429.75;14,195.50;0.00;22,563.20
Jul 8, 2025 12:00 AM;Jul 8, 2025 1:00 AM;39,568.27;15,993.25;2,986.25;13,007.00;0.00;23,575.02
Jul 8, 2025 1:00 AM;Jul 8, 2025 2:00 AM;39,506.06;15,752.00;3,002.00;12,750.00;0.00;23,754.06
Jul 8, 2025 2:00 AM;Jul 8, 2025 3:00 AM;39,687.02;16,003.00;3,133.25;12,869.75;0.00;23,684.02
Jul 8, 2025 3:00 AM;Jul 8, 2025 4:00 AM;40,201.22;16,292.75;3,259.25;13,033.50;0.00;23,908.47
Jul 8, 2025 4:00 AM;Jul 8, 2025 5:00 AM;41,421.54;16,454.00;3,310.50;13,140.50;3.00;24,967.54
Jul 8, 2025 5:00 AM;Jul 8, 2025 6:00 AM;45,186.88;16,395.75;3,279.75;12,734.50;381.50;28,791.13
Jul 8, 2025 6:00 AM;Jul 8, 2025 7:00 AM;49,195.87;17,406.75;3,183.25;11,739.75;2,483.75;31,789.12
Jul 8, 2025 7:00 AM;Jul 8, 2025 8:00 AM;52,104.69;20,133.00;3,056.00;10,199.50;6,877.50;31,971.69
Jul 8, 2025 8:00 AM;Jul 8, 2025 9:00 AM;56,580.86;24,641.00;2,872.75;8,904.25;12,864.00;31,939.86
Jul 8, 2025 9:00 AM;Jul 8, 2025 10:00 AM;58,519.55;30,184.00;2,738.00;8,398.25;19,047.75;28,335.55
Jul 8, 2025 10:00 AM;Jul 8, 2025 11:00 AM;60,640.59;35,182.25;2,627.00;8,365.00;24,190.25;25,458.34
Jul 8, 2025 11:00 AM;Jul 8, 2025 12:00 PM;62,488.26;38,777.00;2,539.75;8,642.75;27,594.50;23,711.26
Jul 8, 2025 12:00 PM;Jul 8, 2025 1:00 PM;63,353.54;41,164.75;2,435.25;9,261.25;29,468.25;22,188.78
Jul 8, 2025 1:00 PM;Jul 8, 2025 2:00 PM;62,102.86;42,516.00;2,300.00;10,055.25;30,160.75;19,586.86
Jul 8, 2025 2:00 PM;Jul 8, 2025 3:00 PM;60,255.78;42,522.00;2,149.00;10,888.00;29,485.00;17,733.78
Jul 8, 2025 3:00 PM;Jul 8, 2025 4:00 PM;57,835.99;41,347.50;2,056.00;11,647.50;27,644.00;16,488.49
Jul 8, 2025 4:00 PM;Jul 8, 2025 5:00 PM;54,983.81;38,667.50;2,086.75;12,307.75;24,273.00;16,316.31
Jul 8, 2025 5:00 PM;Jul 8, 2025 6:00 PM;51,910.40;34,259.75;2,173.50;12,703.00;19,383.25;17,650.65
Jul 8, 2025 6:00 PM;Jul 8, 2025 7:00 PM;48,189.50;28,038.00;2,324.75;12,586.00;13,127.25;20,151.50
Jul 8, 2025 7:00 PM;Jul 8, 2025 8:00 PM;44,709.57;21,085.00;2,400.25;11,849.75;6,835.00;23,624.57
Jul 8, 2025 8:00 PM;Jul 8, 2025 9:00 PM;42,270.30;15,815.00;2,421.00;11,008.50;2,385.50;26,455.30
Jul 8, 2025 9:00 PM;Jul 8, 2025 10:00 PM;41,769.85;13,913.25;2,399.75;11,278.75;234.75;27,856.60
Jul 8, 2025 10:00 PM;Jul 8, 2025 11:00 PM;39,734.63;14,183.00;2,361.75;11,819.25;2.00;25,551.63
Jul 8, 2025 11:00 PM;Jul 9, 2025 12:00 AM;38,806.24;14,539.25;2,246.00;12,293.25;0.00;24,266.99
Jul 9, 2025 12:00 AM;Jul 9, 2025 1:00 AM;37,850.10;14,751.00;1,829.75;12,921.25;0.00;23,099.09
Jul 9, 2025 1:00 AM;Jul 9, 2025 2:00 AM;36,343.45;14,401.25;1,475.50;12,925.75;0.00;21,942.20
Jul 9, 2025 2:00 AM;Jul 9, 2025 3:00 AM;35,947.01;13,929.75;1,148.00;12,781.75;0.00;22,017.26
Jul 9, 2025 3:00 AM;Jul 9, 2025 4:00 AM;35,821.56;13,395.00;924.00;12,471.00;0.00;22,426.56
Jul 9, 2025 4:00 AM;Jul 9, 2025 5:00 AM;36,774.63;12,829.25;790.25;12,036.75;2.25;23,945.39
Jul 9, 2025 5:00 AM;Jul 9, 2025 6:00 AM;41,447.91;12,525.00;717.75;11,397.75;409.50;28,922.91
Jul 9, 2025 6:00 AM;Jul 9, 2025 7:00 AM;46,255.79;14,150.50;683.00;10,529.25;2,938.25;32,105.29
Jul 9, 2025 7:00 AM;Jul 9, 2025 8:00 AM;51,758.08;18,445.25;691.50;9,558.50;8,195.25;33,312.83
Jul 9, 2025 8:00 AM;Jul 9, 2025 9:00 AM;56,773.89;24,727.75;758.25;9,035.50;14,934.00;32,046.14
Jul 9, 2025 9:00 AM;Jul 9, 2025 10:00 AM;60,078.69;31,341.75;815.75;9,254.25;21,271.75;28,736.94
Jul 9, 2025 10:00 AM;Jul 9, 2025 11:00 AM;61,061.04;36,754.25;821.00;9,620.75;26,312.50;24,306.79
Jul 9, 2025 11:00 AM;Jul 9, 2025 12:00 PM;62,361.26;40,422.00;790.75;9,901.25;29,730.00;21,939.26
Jul 9, 2025 12:00 PM;Jul 9, 2025 1:00 PM;62,713.31;42,600.25;741.25;10,260.75;31,598.25;20,113.06
Jul 9, 2025 1:00 PM;Jul 9, 2025 2:00 PM;62,041.02;43,757.75;703.00;10,727.00;32,327.75;18,283.27
Jul 9, 2025 2:00 PM;Jul 9, 2025 3:00 PM;59,780.81;43,847.00;671.00;11,251.25;31,924.75;15,933.81
Jul 9, 2025 3:00 PM;Jul 9, 2025 4:00 PM;56,870.23;42,257.75;666.75;11,620.25;29,970.75;14,612.48
Jul 9, 2025 4:00 PM;Jul 9, 2025 5:00 PM;54,474.35;38,856.00;672.50;11,759.25;26,424.25;15,618.35
Jul 9, 2025 5:00 PM;Jul 9, 2025 6:00 PM;50,691.59;33,262.75;666.25;11,397.75;21,198.75;17,428.84
Jul 9, 2025 6:00 PM;Jul 9, 2025 7:00 PM;47,930.04;25,440.00;645.50;10,455.75;14,338.75;22,490.04
Jul 9, 2025 7:00 PM;Jul 9, 2025 8:00 PM;44,505.23;16,861.50;619.75;9,016.25;7,225.50;27,643.73
Jul 9, 2025 8:00 PM;Jul 9, 2025 9:00 PM;41,544.42;10,703.75;596.75;7,650.50;2,456.50;30,840.67
Jul 9, 2025 9:00 PM;Jul 9, 2025 10:00 PM;39,795.82;8,103.75;573.00;7,300.50;230.25;31,692.07
Jul 9, 2025 10:00 PM;Jul 9, 2025 11:00 PM;37,044.03;7,859.25;551.75;7,307.25;0.25;29,184.78
Jul 9, 2025 11:00 PM;Jul 10, 2025 12:00 AM;35,410.73;7,642.50;537.75;7,104.75;0.00;27,768.23
Jul 10, 2025 12:00 AM;Jul 10, 2025 1:00 AM;32,721.16;6,249.75;408.75;5,841.00;0.00;26,471.42
Jul 10, 2025 1:00 AM;Jul 10, 2025 2:00 AM;31,959.80;5,847.00;476.75;5,370.25;0.00;26,112.80
Jul 10, 2025 2:00 AM;Jul 10, 2025 3:00 AM;31,476.35;5,500.25;535.00;4,965.25;0.00;25,976.10
Jul 10, 2025 3:00 AM;Jul 10, 2025 4:00 AM;31,910.35;5,214.50;588.25;4,626.25;0.00;26,695.85
Jul 10, 2025 4:00 AM;Jul 10, 2025 5:00 AM;33,508.25;4,925.75;629.75;4,293.00;3.00;28,582.50
Jul 10, 2025 5:00 AM;Jul 10, 2025 6:00 AM;37,475.75;5,019.00;648.50;3,911.75;458.75;32,456.75
Jul 10, 2025 6:00 AM;Jul 10, 2025 7:00 AM;42,612.27;7,265.00;638.50;3,276.50;3,350.00;35,347.27
Jul 10, 2025 7:00 AM;Jul 10, 2025 8:00 AM;48,800.87;12,622.75;594.25;2,323.00;9,705.50;36,178.12
Jul 10, 2025 8:00 AM;Jul 10, 2025 9:00 AM;54,984.66;20,779.50;525.75;1,685.50;18,568.25;34,205.16
Jul 10, 2025 9:00 AM;Jul 10, 2025 10:00 AM;58,323.29;29,117.25;463.50;1,604.75;27,049.00;29,206.04
Jul 10, 2025 10:00 AM;Jul 10, 2025 11:00 AM;59,275.09;35,390.00;429.00;1,879.25;33,081.75;23,885.09
Jul 10, 2025 11:00 AM;Jul 10, 2025 12:00 PM;61,477.81;39,668.00;434.75;2,349.00;36,884.25;21,809.81
Jul 10, 2025 12:00 PM;Jul 10, 2025 1:00 PM;61,597.71;42,076.75;484.75;2,917.50;38,674.50;19,520.96
Jul 10, 2025 1:00 PM;Jul 10, 2025 2:00 PM;59,941.86;42,462.00;586.50;3,664.00;38,211.50;17,479.86
Jul 10, 2025 2:00 PM;Jul 10, 2025 3:00 PM;57,407.88;41,302.50;704.25;4,565.00;36,033.25;16,105.38
Jul 10, 2025 3:00 PM;Jul 10, 2025 4:00 PM;55,106.83;39,305.00;828.50;5,586.25;32,890.25;15,801.82
Jul 10, 2025 4:00 PM;Jul 10, 2025 5:00 PM;53,629.47;35,700.75;939.25;6,615.00;28,146.50;17,928.72
Jul 10, 2025 5:00 PM;Jul 10, 2025 6:00 PM;51,467.65;30,235.75;1,000.50;7,324.25;21,911.00;21,231.90
Jul 10, 2025 6:00 PM;Jul 10, 2025 7:00 PM;48,239.99;22,827.25;1,006.50;7,408.50;14,412.25;25,412.74
Jul 10, 2025 7:00 PM;Jul 10, 2025 8:00 PM;44,443.94;15,001.00;979.00;6,900.50;7,121.50;29,442.94
Jul 10, 2025 8:00 PM;Jul 10, 2025 9:00 PM;41,408.60;9,695.75;959.75;6,324.75;2,411.25;31,712.85
Jul 10, 2025 9:00 PM;Jul 10, 2025 10:00 PM;40,575.14;7,440.25;978.50;6,249.00;212.75;33,134.89
Jul 10, 2025 10:00 PM;Jul 10, 2025 11:00 PM;38,023.72;7,258.00;1,024.75;6,233.00;0.25;30,765.72
Jul 10, 2025 11:00 PM;Jul 11, 2025 12:00 AM;36,595.74;7,125.75;1,049.25;6,076.50;0.00;29,469.99
Jul 11, 2025 12:00 AM;Jul 11, 2025 1:00 AM;34,312.03;7,638.25;1,370.25;6,268.00;0.00;26,673.78
Jul 11, 2025 1:00 AM;Jul 11, 2025 2:00 AM;33,469.12;7,389.75;1,333.25;6,056.50;0.00;26,079.37
Jul 11, 2025 2:00 AM;Jul 11, 2025 3:00 AM;33,117.24;7,287.25;1,330.25;5,957.00;0.00;25,829.99
Jul 11, 2025 3:00 AM;Jul 11, 2025 4:00 AM;33,149.01;7,231.00;1,346.50;5,884.50;0.00;25,918.01
Jul 11, 2025 4:00 AM;Jul 11, 2025 5:00 AM;35,040.82;7,237.75;1,356.50;5,879.50;1.75;27,803.07
Jul 11, 2025 5:00 AM;Jul 11, 2025 6:00 AM;39,573.00;7,793.25;1,347.00;6,005.25;441.00;31,779.75
Jul 11, 2025 6:00 AM;Jul 11, 2025 7:00 AM;44,284.21;10,233.25;1,314.25;5,809.75;3,109.25;34,050.96
Jul 11, 2025 7:00 AM;Jul 11, 2025 8:00 AM;49,131.88;14,698.00;1,285.75;4,668.25;8,744.00;34,433.88
Jul 11, 2025 8:00 AM;Jul 11, 2025 9:00 AM;52,756.72;21,353.75;1,250.75;3,814.00;16,289.00;31,402.97
Jul 11, 2025 9:00 AM;Jul 11, 2025 10:00 AM;55,721.74;29,046.50;1,202.00;4,316.00;23,528.50;26,675.24
Jul 11, 2025 10:00 AM;Jul 11, 2025 11:00 AM;58,639.47;35,665.75;1,128.75;5,433.50;29,103.50;22,973.72
Jul 11, 2025 11:00 AM;Jul 11, 2025 12:00 PM;60,178.97;40,175.00;1,053.00;6,423.75;32,698.25;20,003.97
Jul 11, 2025 12:00 PM;Jul 11, 2025 1:00 PM;61,329.36;43,146.00;1,012.50;7,209.25;34,924.25;18,183.36
Jul 11, 2025 1:00 PM;Jul 11, 2025 2:00 PM;60,672.11;44,469.75;1,023.25;8,010.00;35,436.50;16,202.36
Jul 11, 2025 2:00 PM;Jul 11, 2025 3:00 PM;59,308.19;44,531.00;1,075.50;9,079.25;34,376.25;14,777.18
Jul 11, 2025 3:00 PM;Jul 11, 2025 4:00 PM;56,454.87;43,211.25;1,220.25;10,253.25;31,737.75;13,243.62
Jul 11, 2025 4:00 PM;Jul 11, 2025 5:00 PM;54,125.22;40,110.75;1,495.25;11,292.50;27,323.00;14,014.47
Jul 11, 2025 5:00 PM;Jul 11, 2025 6:00 PM;50,673.26;35,060.00;1,796.25;12,020.00;21,243.75;15,613.26
Jul 11, 2025 6:00 PM;Jul 11, 2025 7:00 PM;47,717.78;28,019.00;2,082.50;12,211.25;13,725.25;19,698.78
Jul 11, 2025 7:00 PM;Jul 11, 2025 8:00 PM;44,709.66;20,747.75;2,342.00;11,780.00;6,625.75;23,961.91
Jul 11, 2025 8:00 PM;Jul 11, 2025 9:00 PM;42,367.56;16,136.50;2,580.50;11,326.00;2,230.00;26,231.06
Jul 11, 2025 9:00 PM;Jul 11, 2025 10:00 PM;41,610.59;14,533.25;2,739.25;11,568.50;225.50;27,077.35
Jul 11, 2025 10:00 PM;Jul 11, 2025 11:00 PM;39,326.55;14,436.75;2,820.25;11,614.50;2.00;24,889.80
Jul 11, 2025 11:00 PM;Jul 12, 2025 12:00 AM;35,095.53;14,427.75;2,856.75;11,571.00;0.00;20,667.78
Jul 12, 2025 12:00 AM;Jul 12, 2025 1:00 AM;33,943.40;11,275.00;2,533.00;8,742.00;0.00;22,668.40
Jul 12, 2025 1:00 AM;Jul 12, 2025 2:00 AM;32,648.46;11,133.50;2,492.25;8,641.25;0.00;21,514.96
Jul 12, 2025 2:00 AM;Jul 12, 2025 3:00 AM;31,963.64;11,454.00;2,530.25;8,923.75;0.00;20,509.64
Jul 12, 2025 3:00 AM;Jul 12, 2025 4:00 AM;32,349.61;11,858.75;2,639.00;9,219.75;0.00;20,490.86
Jul 12, 2025 4:00 AM;Jul 12, 2025 5:00 AM;32,953.38;12,367.75;2,919.25;9,448.50;0.00;20,585.63
Jul 12, 2025 5:00 AM;Jul 12, 2025 6:00 AM;34,948.82;13,250.50;3,262.75;9,695.75;292.00;21,698.32
Jul 12, 2025 6:00 AM;Jul 12, 2025 7:00 AM;37,301.40;15,782.75;3,567.00;9,885.00;2,330.75;21,518.65
Jul 12, 2025 7:00 AM;Jul 12, 2025 8:00 AM;42,452.70;19,614.00;3,701.50;9,394.25;6,518.25;22,838.70
Jul 12, 2025 8:00 AM;Jul 12, 2025 9:00 AM;48,986.95;24,488.75;3,676.25;8,531.75;12,280.75;24,498.20
Jul 12, 2025 9:00 AM;Jul 12, 2025 10:00 AM;54,275.87;30,359.00;3,542.75;8,419.50;18,396.75;23,916.87
Jul 12, 2025 10:00 AM;Jul 12, 2025 11:00 AM;57,695.22;35,701.25;3,340.50;8,864.75;23,496.00;21,993.97
Jul 12, 2025 11:00 AM;Jul 12, 2025 12:00 PM;58,814.05;39,298.25;3,093.75;9,268.75;26,935.75;19,515.80
Jul 12, 2025 12:00 PM;Jul 12, 2025 1:00 PM;57,472.56;41,032.00;2,989.50;9,555.50;28,487.00;16,440.56
Jul 12, 2025 1:00 PM;Jul 12, 2025 2:00 PM;54,321.68;41,007.50;3,055.25;9,697.50;28,254.75;13,314.18
Jul 12, 2025 2:00 PM;Jul 12, 2025 3:00 PM;50,639.90;39,840.50;3,204.50;9,789.00;26,847.00;10,799.40
Jul 12, 2025 3:00 PM;Jul 12, 2025 4:00 PM;46,396.18;37,177.75;3,309.00;9,710.25;24,158.50;9,218.43
Jul 12, 2025 4:00 PM;Jul 12, 2025 5:00 PM;43,871.50;33,240.00;3,382.25;9,532.25;20,325.50;10,631.50
Jul 12, 2025 5:00 PM;Jul 12, 2025 6:00 PM;41,795.20;28,515.75;3,443.75;9,218.00;15,854.00;13,279.45
Jul 12, 2025 6:00 PM;Jul 12, 2025 7:00 PM;40,786.23;22,762.75;3,530.25;8,608.50;10,624.00;18,023.48
Jul 12, 2025 7:00 PM;Jul 12, 2025 8:00 PM;37,292.87;16,816.75;3,593.75;7,687.00;5,536.00;20,476.11
Jul 12, 2025 8:00 PM;Jul 12, 2025 9:00 PM;35,017.11;12,345.75;3,627.25;6,857.50;1,861.00;22,671.36
Jul 12, 2025 9:00 PM;Jul 12, 2025 10:00 PM;33,803.11;10,281.00;3,576.75;6,539.00;165.25;23,522.11
Jul 12, 2025 10:00 PM;Jul 12, 2025 11:00 PM;31,978.07;9,593.25;3,366.75;6,226.50;0.00;22,384.82
Jul 12, 2025 11:00 PM;Jul 13, 2025 12:00 AM;28,577.27;8,950.75;3,052.00;5,898.75;0.00;19,626.52
Jul 13, 2025 12:00 AM;Jul 13, 2025 1:00 AM;27,048.41;8,102.50;2,817.75;5,284.75;0.00;18,945.91
Jul 13, 2025 1:00 AM;Jul 13, 2025 2:00 AM;25,109.77;7,514.50;2,607.75;4,906.75;0.00;17,595.27
Jul 13, 2025 2:00 AM;Jul 13, 2025 3:00 AM;24,260.40;7,000.25;2,268.25;4,732.00;0.00;17,260.15
Jul 13, 2025 3:00 AM;Jul 13, 2025 4:00 AM;23,661.21;6,306.00;1,818.00;4,488.00;0.00;17,355.21
Jul 13, 2025 4:00 AM;Jul 13, 2025 5:00 AM;23,836.80;5,688.75;1,460.00;4,228.75;0.00;18,148.05
Jul 13, 2025 5:00 AM;Jul 13, 2025 6:00 AM;25,314.07;5,534.50;1,239.50;4,008.00;287.00;19,779.57
Jul 13, 2025 6:00 AM;Jul 13, 2025 7:00 AM;29,547.45;7,328.25;1,127.75;3,732.25;2,468.25;22,219.20
Jul 13, 2025 7:00 AM;Jul 13, 2025 8:00 AM;35,960.26;11,890.00;1,100.50;3,342.25;7,447.25;24,070.26
Jul 13, 2025 8:00 AM;Jul 13, 2025 9:00 AM;42,197.09;18,685.00;1,166.75;3,001.50;14,516.75;23,512.09
Jul 13, 2025 9:00 AM;Jul 13, 2025 10:00 AM;48,182.17;25,841.50;1,281.00;2,877.75;21,682.75;22,340.67
Jul 13, 2025 10:00 AM;Jul 13, 2025 11:00 AM;53,298.78;32,020.00;1,359.00;2,887.75;27,773.25;21,278.78
Jul 13, 2025 11:00 AM;Jul 13, 2025 12:00 PM;56,382.53;36,432.75;1,356.00;3,040.75;32,036.00;19,949.78
Jul 13, 2025 12:00 PM;Jul 13, 2025 1:00 PM;57,060.74;39,124.50;1,292.75;3,232.50;34,599.25;17,936.24
Jul 13, 2025 1:00 PM;Jul 13, 2025 2:00 PM;56,069.72;40,254.75;1,245.75;3,411.75;35,597.25;15,814.96
Jul 13, 2025 2:00 PM;Jul 13, 2025 3:00 PM;53,396.06;39,967.50;1,213.50;3,542.75;35,211.25;13,428.56
Jul 13, 2025 3:00 PM;Jul 13, 2025 4:00 PM;49,024.43;37,953.75;1,216.25;3,621.25;33,116.25;11,070.68
Jul 13, 2025 4:00 PM;Jul 13, 2025 5:00 PM;45,816.01;33,785.25;1,257.00;3,605.75;28,922.50;12,030.76
Jul 13, 2025 5:00 PM;Jul 13, 2025 6:00 PM;42,264.33;27,528.75;1,320.75;3,443.50;22,764.50;14,735.58
Jul 13, 2025 6:00 PM;Jul 13, 2025 7:00 PM;38,826.63;19,319.50;1,346.00;3,184.00;14,789.50;19,507.13
Jul 13, 2025 7:00 PM;Jul 13, 2025 8:00 PM;36,081.99;11,111.75;1,345.75;2,738.50;7,027.50;24,970.24
Jul 13, 2025 8:00 PM;Jul 13, 2025 9:00 PM;34,390.73;5,907.00;1,320.75;2,271.50;2,314.75;28,483.73
Jul 13, 2025 9:00 PM;Jul 13, 2025 10:00 PM;33,522.74;3,539.75;1,261.50;2,088.75;189.50;29,982.99
Jul 13, 2025 10:00 PM;Jul 13, 2025 11:00 PM;30,983.36;3,116.50;1,162.25;1,954.25;0.00;27,866.86
Jul 13, 2025 11:00 PM;Jul 14, 2025 12:00 AM;30,719.31;2,883.25;1,045.50;1,837.75;0.00;27,836.06
Jul 14, 2025 12:00 AM;Jul 14, 2025 1:00 AM;29,723.08;2,941.50;968.50;1,973.00;0.00;26,781.58
Jul 14, 2025 1:00 AM;Jul 14, 2025 2:00 AM;30,065.36;2,855.75;772.00;2,083.75;0.00;27,209.61
Jul 14, 2025 2:00 AM;Jul 14, 2025 3:00 AM;30,427.36;2,955.25;552.50;2,402.75;0.00;27,472.11
Jul 14, 2025 3:00 AM;Jul 14, 2025 4:00 AM;30,824.69;3,162.50;390.75;2,771.75;0.00;27,662.19
Jul 14, 2025 4:00 AM;Jul 14, 2025 5:00 AM;32,309.00;3,444.25;288.50;3,155.75;0.00;28,864.75
Jul 14, 2025 5:00 AM;Jul 14, 2025 6:00 AM;37,470.16;4,141.50;229.00;3,535.50;377.00;33,328.66
Jul 14, 2025 6:00 AM;Jul 14, 2025 7:00 AM;43,970.18;6,991.50;192.00;3,762.75;3,036.75;36,978.68
Jul 14, 2025 7:00 AM;Jul 14, 2025 8:00 AM;47,681.60;12,776.75;151.00;3,636.25;8,989.50;34,904.85
Jul 14, 2025 8:00 AM;Jul 14, 2025 9:00 AM;51,225.75;19,568.25;110.50;3,058.00;16,399.75;31,657.50
Jul 14, 2025 9:00 AM;Jul 14, 2025 10:00 AM;54,105.76;25,843.50;79.75;2,783.50;22,980.25;28,262.26
Jul 14, 2025 10:00 AM;Jul 14, 2025 11:00 AM;55,873.40;30,982.25;55.75;3,255.00;27,671.50;24,891.15
Jul 14, 2025 11:00 AM;Jul 14, 2025 12:00 PM;57,393.67;34,271.50;41.75;4,063.25;30,166.50;23,122.17
Jul 14, 2025 12:00 PM;Jul 14, 2025 1:00 PM;57,646.42;36,191.75;33.25;5,096.75;31,061.75;21,454.67
Jul 14, 2025 1:00 PM;Jul 14, 2025 2:00 PM;56,617.95;37,484.00;28.25;6,189.50;31,266.25;19,133.95
Jul 14, 2025 2:00 PM;Jul 14, 2025 3:00 PM;54,777.47;37,200.75;28.50;7,064.25;30,108.00;17,576.72
Jul 14, 2025 3:00 PM;Jul 14, 2025 4:00 PM;52,178.57;35,768.50;30.75;7,657.50;28,080.25;16,410.07
